date,meantemp,humidity,wind_speed,meanpressure
2019-01-21,-1.2,57.8,1.6,1010.7
2019-01-22,1.7,62,1.7,1008.6
2019-01-23,2,48.9,2.3,1009.6
2019-01-24,0.1,34.9,1.7,1013.7
2019-01-25,-1.2,27.6,2.6,1013.4
2019-01-26,-2.5,30.9,2.4,1017.5
2019-01-27,-0.1,52.5,1.7,1015.9
2019-01-28,1.2,40.4,3.1,1011.6
2019-01-29,-0.2,35.5,1.5,1016.9
2019-01-30,1.8,54.6,1.5,1014.9
2019-01-31,-2,29,2.9,1010.5
2019-02-01,-2.1,47.6,1.7,1013
2019-02-02,1.4,60,1,1011.2
2019-02-03,3.3,92.9,1.7,1002.2
2019-02-04,-0.6,40.4,2.1,1014.7
2019-02-05,2.8,37.1,1,1010.6
2019-02-06,5.1,54.9,1.3,1005.6
2019-02-07,-2.1,45.5,3.5,1011.9
2019-02-08,-6.1,31.5,2.3,1015.3
2019-02-09,-5.4,30,2.7,1017.4
2019-02-10,-5,31.3,1.7,1019.8
2019-02-11,-3,34.9,2.3,1020.7
2019-02-12,-0.6,35.5,1.9,1023
2019-02-13,-2.1,26.6,2.4,1022
2019-02-14,-0.5,24.3,1.4,1019.9
2019-02-15,-0.8,72.8,1.9,1012.9
2019-02-16,-2.7,59,2.6,1013.5
2019-02-17,-1.8,47.4,1.9,1015.5
2019-02-18,0.9,43.5,1.3,1014.7
2019-02-19,1.4,80.8,1.4,1008.7
2019-02-20,1.7,67.8,2.1,1014.5
2019-02-21,2.4,59.4,1.5,1015.9
2019-02-22,4,56.1,1.5,1011.3
2019-02-23,6.8,41,1.1,1012.8
2019-02-24,6.3,45,1.8,1012.1
2019-02-25,4.7,55.8,2.3,1011.1
2019-02-26,5.2,32.8,1.6,1013.4
2019-02-27,7.8,31.3,1.6,1010.7
2019-02-28,6.6,39.5,2,1008.4
2019-03-01,6.6,42.3,2.1,1011.2
2019-03-02,7.8,37.6,1.1,1008.7
2019-03-03,9.4,36.4,1.5,1002.5
2019-03-04,9.9,46.1,1.9,1003.2
2019-03-05,8.4,66.3,2,1009.6
2019-03-06,8.4,55,2,1005.6
2019-03-07,7,51.1,2.2,1009.1
2019-03-08,6.1,39.4,1.9,1014.3
2019-03-09,7.2,31.8,1.3,1011.2
2019-03-10,10.1,26.4,1.2,1003.2
2019-03-11,6.6,61,1.8,998.7
2019-03-12,3.9,55.1,2.7,1000.8
2019-03-13,3.5,38.5,3.3,1009.3
2019-03-14,5,45.3,1.9,1011.9
2019-03-15,5.5,72.8,1.6,1006.8
2019-03-16,4.3,69.9,1.8,1009.9
2019-03-17,6.3,55.4,2,1012.6
2019-03-18,7.1,43.8,1.4,1009.4
2019-03-19,10,52,1.4,1006.5
2019-03-20,10.3,79,1.4,999.8
2019-03-21,7.1,77.4,2.9,998.1
2019-03-22,3.3,40.9,2.8,1009.4
2019-03-23,3.3,46.9,2.4,1010.4
2019-03-24,4.3,45.4,2.3,1010.6
2019-03-25,7.3,56.1,2,1006.6
2019-03-26,11.4,51.1,2,1006.8
2019-03-27,11.6,66.4,3,1002.2
2019-03-28,9.4,49.9,2.6,1003.4
2019-03-29,9.2,33.1,2.1,1003.5
2019-03-30,5.2,72,2.9,1002.1
2019-03-31,4.4,46,3.2,1008.7
2019-04-01,5.5,39.8,2.5,1011.8
2019-04-02,6.7,36.9,2.2,1012.2
2019-04-03,7.6,36.1,2.3,1012.7
2019-04-04,9.2,43,2.5,1007.2
2019-04-05,11.4,41,2.9,999.4
2019-04-06,9.3,39.9,1.1,1001.7
2019-04-07,12.6,43.1,1.7,1000.2
2019-04-08,11.6,25.6,2.5,1004.7
2019-04-09,9.2,49.1,2.4,1005.6
2019-04-10,7.1,78.4,1.8,1002.4
2019-04-11,9.5,58,1.9,1004.8
2019-04-12,11.4,48.5,2.2,1007.7
2019-04-13,11.8,34,1.8,1009.2
2019-04-14,9.6,45.5,2.2,1004.8
2019-04-15,11.6,30.9,1.8,1008.3
2019-04-16,14.9,26.3,1.6,1006.8
2019-04-17,15.3,37.5,1.9,1002.4
2019-04-18,12.6,74.4,2,1001.8
2019-04-19,13.8,57.5,1.6,1005.9
2019-04-20,14.3,66.9,1.9,1004.7
2019-04-21,14.8,77.8,1.9,1003.4
2019-04-22,19.3,50.6,1.4,1004.7
2019-04-23,20.4,52,1.3,1002.2
2019-04-24,19.5,70.4,1.6,996.3
2019-04-25,13.2,75.9,2,996.9
2019-04-26,8.4,82.1,1.5,1003.1
2019-04-27,11.6,52.6,1.7,1010.9
2019-04-28,12.9,48.8,1.6,1010.2
2019-04-29,13,52.9,0.9,1004
2019-04-30,15.5,52.8,1.6,998.7
2019-05-01,16.4,48.9,2.3,996.4
2019-05-02,17.1,28.5,2.3,1001.6
2019-05-03,17.9,37.5,1.6,1006.4
2019-05-04,19.5,40.4,1.7,1007.8
2019-05-05,19.2,35.8,2.2,1005.8
2019-05-06,14.5,27.1,3.1,1006.4
2019-05-07,15,33.4,2.3,1005.7
2019-05-08,15.6,48.3,2.3,1002.1
2019-05-09,16.6,43.3,2.2,1000.8
2019-05-10,17.8,48,1.9,1003.1
2019-05-11,20.3,39,1.8,1003.7
2019-05-12,21.6,36,1.5,1004.8
2019-05-13,18.7,43.4,1.6,1004.4
2019-05-14,19.6,44.5,1.6,1003
2019-05-15,20.7,48.1,1.7,1002.9
2019-05-16,23.5,43.8,1.5,1001.9
2019-05-17,23.6,44.9,1.2,1002.2
2019-05-18,22.8,46.8,2.1,1001.8
2019-05-19,19.4,93,1.2,998.8
2019-05-20,16.4,63.6,3.4,994.9
2019-05-21,17.2,52,2.9,995.2
2019-05-22,19.5,46,2.4,995.3
2019-05-23,22.1,45,1.7,998.4
2019-05-24,24.2,46.4,1.7,1000.8
2019-05-25,23.4,45.6,1.6,1005
2019-05-26,24.5,39,1.8,1003.7
2019-05-27,17.8,80.9,2.4,994.5
2019-05-28,18.1,45.9,2.6,1000.7
2019-05-29,20.3,48.4,2,999.7
2019-05-30,19.6,48,2.4,1000.7
2019-05-31,19.1,49.6,2.8,1000.3
2019-06-01,18.9,60.5,1.9,1000.1
2019-06-02,21.1,42.1,1.7,997.6
2019-06-03,23.1,42.9,1.8,997.9
2019-06-04,22.6,56.4,2.2,999.3
2019-06-05,23,63.8,1.8,1001.8
2019-06-06,21.2,75.9,1.2,999.9
2019-06-07,20,77.3,1.9,993.5
2019-06-08,21.9,57.5,1.4,997.9
2019-06-09,21.6,66.1,1.8,995.5
2019-06-10,18.4,70.3,1.6,997.3
2019-06-11,20.5,51.1,1.4,998.8
2019-06-12,21.5,57.1,1.8,1000.3
2019-06-13,23,51.9,1.7,999.7
2019-06-14,23,54.8,1.8,995.3
2019-06-15,21.9,61.5,2.4,990.5
2019-06-16,22,55.4,1.6,996.7
2019-06-17,21.7,59.1,2.3,1001.8
2019-06-18,20.8,78.6,1.5,1000.3
2019-06-19,21.4,77.8,1.9,997.8
2019-06-20,22.7,70.6,1.9,997.1
2019-06-21,22.1,72.9,1.7,996.1
2019-06-22,24.2,42.3,1.5,996.5
2019-06-23,25,40.4,1.8,998.2
2019-06-24,25.2,46.9,2,1001.9
2019-06-25,25.6,49.1,1.6,1004.2
2019-06-26,25.5,52.6,1.3,998.4
2019-06-27,25.5,70.5,1.4,990.9
2019-06-28,24.7,67.3,1.7,991.9
2019-06-29,23.1,72,1.2,988.3
2019-06-30,23.9,73.5,2.3,990.7
2019-07-01,23.9,64.4,2.3,995.4
2019-07-02,24.4,63.5,2.3,998.8
2019-07-03,24.1,64.6,1.7,998.1
2019-07-04,25.4,59.6,1.9,996.5
2019-07-05,27.6,42.1,1.5,993.2
2019-07-06,29.7,40.9,1.7,994.1
2019-07-07,26.7,43.3,2.2,997.5
2019-07-08,25.1,46.6,2,997.9
2019-07-09,25,46.4,1.8,996.7
2019-07-10,22.7,64.1,2,997.3
2019-07-11,21.9,76.9,1.3,995.2
2019-07-12,23.6,65.5,2,996.3
2019-07-13,24.9,67.3,1.7,992
2019-07-14,25.9,64.6,1.6,992.6
2019-07-15,23.8,80,1.1,997.2
2019-07-16,24.7,79,1.3,1000.7
2019-07-17,25.6,73.9,1.2,1001.2
2019-07-18,26.9,65,1.2,998.7
2019-07-19,28.6,61.3,1.5,996.4
2019-07-20,28,66.9,2.1,990.8
2019-07-21,25.1,87.1,2.2,991.8
2019-07-22,26.7,74.6,2.2,996.3
2019-07-23,28.1,70.8,1.7,995.3
2019-07-24,26.5,82.3,1.6,994.5
2019-07-25,26.3,90.1,1.2,994.6
2019-07-26,25.1,95.3,1.7,993.9
2019-07-27,28.4,76.6,1.3,995.7
2019-07-28,26.1,88.3,2.2,998.2
2019-07-29,27.5,74.5,2.6,999.2
2019-07-30,28.1,75.3,3.4,997.1
2019-07-31,25.8,91.1,2.2,999.3
2019-08-01,26.3,86.4,1.7,1002
2019-08-02,28.4,74.6,1.2,1001.8
2019-08-03,29.4,69,1.3,1001
2019-08-04,28.3,75.9,1.2,1000.9
2019-08-05,30.5,65.5,1.1,999.7
2019-08-06,31.6,51.4,1.5,996.9
2019-08-07,26.9,78.1,1.2,995.6
2019-08-08,28.9,71.4,1.6,998.3
2019-08-09,29.8,69,1.3,997.7
2019-08-10,31.5,57.9,1.5,996
2019-08-11,30.4,53.6,2.5,992.2
2019-08-12,26.6,91.8,1.3,990.7
2019-08-13,29.2,76.9,1.5,992.7
2019-08-14,30.4,63.9,1.5,990.2
2019-08-15,25.9,82,1.3,983.8
2019-08-16,25.9,74.5,2.2,985.6
2019-08-17,25.9,69.5,2.5,991.5
2019-08-18,25.6,66.5,1.7,996.9
2019-08-19,26.3,60.6,1.1,999.7
2019-08-20,28.2,56.3,1.5,999.9
2019-08-21,27,67.3,1.2,998.5
2019-08-22,26.9,66.5,1.7,996.5
2019-08-23,26.2,58.4,2.1,998.4
2019-08-24,24.1,60.9,1.5,1000.6
2019-08-25,25,66.6,1.5,1002.8
2019-08-26,26.4,63.8,1.2,1002
2019-08-27,25.7,71.1,1,997.7
2019-08-28,26.1,66.2,1.9,996.6
2019-08-29,23.4,77.1,2.2,995.9
2019-08-30,22.6,66.3,2.4,998.8
2019-08-31,23.5,65,1.9,1003.4
2019-09-01,23.7,64,1.4,1006.8
2019-09-02,24.4,56.6,1.6,1006.5
2019-09-03,24.1,67.6,2.3,1005.3
2019-09-04,22.8,89,2.5,1003.1
2019-09-05,23,91.4,2,1001.9
2019-09-06,25.3,79.8,2.1,999.2
2019-09-07,25.7,72.9,6,987.7
2019-09-08,24.7,76.9,1.9,998.3
2019-09-09,25.1,74.3,1.7,1000.6
2019-09-10,23.8,93.4,2.4,1001.7
2019-09-11,24.3,71.4,3.1,1004.6
2019-09-12,21,72.3,2.6,1006.6
2019-09-13,23.3,60.4,1.7,1003.6
2019-09-14,22.4,80,1.2,1001.6
2019-09-15,24.2,70.4,1.7,1000.8
2019-09-16,24.5,53,2.1,1001
2019-09-17,23.5,41.6,2.1,1004.7
2019-09-18,21,46,3.1,1006.7
2019-09-19,19.5,46.5,1.9,1008.2
2019-09-20,19.6,52.8,2.1,1007.5
2019-09-21,19.6,60.3,2,1009.1
2019-09-22,18.6,63.4,3.8,1003.2
2019-09-23,20,51.1,2.2,1004.4
2019-09-24,19.8,61.3,1.8,1008.6
2019-09-25,20.9,64.4,1.4,1011.7
2019-09-26,22.9,59.3,1.9,1013.6
2019-09-27,22.9,57.5,1.9,1012.1
2019-09-28,23.7,58.9,1.7,1008.1
2019-09-29,22.6,60.6,1.7,1006.7
2019-09-30,22.4,61,1.6,1006.8
2019-10-01,23.1,67.1,1.8,1007.9
2019-10-02,21.6,88,3,1001.7
2019-10-03,22.4,73.4,2.8,996.4
2019-10-04,22.4,71.5,2.1,1002.4
2019-10-05,18.7,72.6,2.9,1006.1
2019-10-06,18.1,53.4,2.9,1012.3
2019-10-07,14.8,92,1.8,1007.9
2019-10-08,14.7,58.8,2.6,1008.2
2019-10-09,13.6,48.3,1.7,1009.5
2019-10-10,15.2,60.9,1.3,1006.3
2019-10-11,18.8,60,1.9,1005.2
2019-10-12,17.9,49.3,3.5,1008
2019-10-13,17.2,52.6,1.9,1012.2
2019-10-14,14.4,56.9,2.5,1014.8
2019-10-15,14.5,55.6,1.6,1017.6
2019-10-16,14.6,58.3,1.6,1016
2019-10-17,15.4,56,1.7,1014.1
2019-10-18,17,58.3,2.4,1011.9
2019-10-19,17,63.8,1.8,1010.4
2019-10-20,16.5,70.3,1.3,1011.4
2019-10-21,17.1,61,1,1008.5
2019-10-22,18.1,56.1,1.6,1007.5
2019-10-23,17,57.3,2.4,1008.9
2019-10-24,18.3,47.6,2.7,1009.1
2019-10-25,16.7,58,2.4,1007.4
2019-10-26,10,60,2.5,1008.5
2019-10-27,11,59,1.6,1009.1
2019-10-28,12.9,65.9,2.5,1005.3
2019-10-29,12.5,61,2.3,1005.5
2019-10-30,11.2,60.3,1.6,1011.1
2019-10-31,14.8,73.8,2.3,1010.1
2019-11-01,14.9,57.9,1.8,1011.3
2019-11-02,13.6,57.3,1.5,1009.9
2019-11-03,14.7,57.8,2.1,1009.6
2019-11-04,13.8,57.8,2.1,1011.5
2019-11-05,12.4,65.1,1.6,1009
2019-11-06,11,63.6,1.8,1006.6
2019-11-07,9.2,42.8,2.7,1007.5
2019-11-08,6.8,31.4,1.9,1011.1
2019-11-09,9.5,41.4,1.6,1011
2019-11-10,10,59.6,2.1,1001.2
2019-11-11,11.2,71.6,2.4,1000.8
2019-11-12,9.3,63.6,1.4,1010.5
2019-11-13,7.2,72.3,2.8,1007.2
2019-11-14,1.3,30.6,2.9,1013.7
2019-11-15,5.6,87.4,2,1007.6
2019-11-16,6.8,81.3,1.6,1010.1
2019-11-17,8.3,79.4,3.1,1006.9
2019-11-18,4.6,59.8,3.9,1008.7
2019-11-19,0.2,48,2.8,1015.5
2019-11-20,0.5,35.5,1.8,1020.9
2019-11-21,4.2,37.4,1.9,1021.4
2019-11-22,9.7,34.1,2.1,1017
2019-11-23,12.1,52,1.8,1013.4
2019-11-24,9.8,74.6,2.2,1010.1
2019-11-25,1.9,62.1,2.7,1019.1
2019-11-26,6.6,64,2,1018.6
2019-11-27,3.1,50.8,2.7,1017.7
2019-11-28,3.5,52.4,2,1019.1
2019-11-29,1.5,42.8,2,1020.9
2019-11-30,4.1,42.6,1.7,1018
2019-12-01,4.6,79.4,1.6,1011.4
2019-12-02,-0.1,48,3.1,1011.8
2019-12-03,0.5,61.3,1.6,1014.4
2019-12-04,2,41.6,1.8,1018.5
2019-12-05,-4.4,31.9,3.2,1025.3
2019-12-06,-5.9,34.5,1.7,1025
2019-12-07,-2.4,65,1.7,1018.9
2019-12-08,-0.9,65.1,1.4,1018
2019-12-09,3.2,56.8,2.5,1012.4
2019-12-10,8.1,82.3,1.2,1008.4
2019-12-11,6.3,62,3.4,1007.1
2019-12-12,-0.7,45.4,1.8,1018
2019-12-13,2.1,53.6,2,1015.7
2019-12-14,2.7,58.3,2.3,1017.3
2019-12-15,5.3,52.5,2,1018.2
2019-12-16,7.8,58.9,1.9,1012.1
2019-12-17,7.7,81.4,2.3,1005.4
2019-12-18,0.8,64.6,2.5,1013.2
2019-12-19,-0.8,47.8,2.4,1015.3
2019-12-20,-1.1,45.3,2.3,1018.6
2019-12-21,-1.2,68.1,1.7,1016.4
2019-12-22,4.1,63.4,1.7,1010.1
2019-12-23,3.4,80.4,2,1011.5
2019-12-24,0.8,67.9,1.4,1016.6
2019-12-25,2,60.8,1,1013.1
2019-12-26,2,59,2.4,1007.2
2019-12-27,-1.7,45.4,2.1,1014.1
2019-12-28,1.1,47.6,2,1017.7
2019-12-29,3.8,52.5,2.9,1015
2019-12-30,2.7,70.3,2.9,1013
2019-12-31,-7.9,39.3,3.1,1023.7
2020-01-01,-2.2,64.4,0.6,1021.1
2020-01-02,1,65.4,1.2,1018.7
2020-01-03,-0.1,56.9,1.7,1016.4
2020-01-04,1.2,50.8,1.9,1015.4
2020-01-05,1.3,45.6,1.1,1019.7
